RANK,GAME,NOTES
5,Battlefield: Bad Company 2,*Listed as Ultimate Edition
5,Call of Duty: Black Ops,
5,God of War III,
5,Halo Reach,
5,Mass Effect 2,
5,NBA 2K11,
5,Red Dead Redemption,
5,Sid Meier's Civilization V,
5,StarCraft II: Wings of Liberty,
5,Super Mario Galaxy 2,
