RANK,GAME,NOTES
5.5,The Last of Us Part II,
5.5,Final Fantasy VII (2020),
5.5,Demon's Souls (2020),
5.5,Animal Crossing: New Horizons,
5.5,Ghost of Tsushima,
5.5,Doom Eternal,
5.5,Dreams,
5.5,Tony Hawk's Pro Skater 1 + 2,
5.5,Fall Guys,
5.5,Crash Bandicoot 4: It's About Time,
5.5,Call of Duty: Black Ops Cold War,*Selected the zombies mode specifically
