RANK,GAME,NOTES
5,Grand Theft Auto V,
5,BioShock Infinite,
5,Rogue Legacy,
5,Deadly Premonition,*Director's Cut
5,Metro: Last Light,
5,Assassin's Creed IV: Black Flag,
5,The Stanley Parable,
5,The Last of Us,
5,DmC: Devil May Cry,
5,Battlefield 4,
