RANK,GAME
5,Animal Crossing: New Horizons
5,Astro's Playroom
5,Blaseball
5,Dreams
5,Fall Guys
5,Hades
5,Hardspace: Shipbreakre
5,Jackbox Party Pack 7
5,Spider-Man: Miles Morales
5,Yakuza: Like a Dragon
