RANK,GAME,NOTES
6,Inaide,
6,The Last Guardian,
6,Overwatch,
6,Superhot,
6,Titanfall 2,
6,Uncharted 4: A Thief's End,
6,The Witness,
6,Dishonored 2,
6,Doom (2016),
6,Final Fantasy XV,
6,Firewatch,
6,Forza Horizon 3,
